,loopless
ACMANAPP,0.0
IPPS,0.1414822667986906
NTPPD9,0.0
ASP4DC,0.3949753140114224
DAGK,0.003794543553987871
PPPNt2r,0.0
IMLTAP,0.0
UAPGR,0.023915190466310108
FPGLUS1,0.00297744121305561
DMPPS,0.0017625495373670545
FPGLUS2,0.0
GTPDPK,0.0
IGPDH,0.060441658038521084
PRAZCFT,0.09833448015936877
BIPHED2,0.0
PRASUCS,0.03789282212084767
BIPHED1,0.0
PSUDS,0.0
CITL,0.0
BZOTD1p,0.0
MSDHA,0.0
CYNTt2,0.0
ACOADG,0.0
4CBMCLC,0.003324211474817105
FLALDTHR,0.0
PGAMT,-0.1595043557475941
SULabc,0.0
CSNt2,0.0
PPBNGS,0.0003539448189013896
SERD_L,0.3072591266028126
Protein,0.2710388252848479
MACR4,0.0
CS,0.6989636915477373
PROtr,0.0
MACR1,0.0
UROCH,0.0
RBFK,0.00459171656953154
MACR3,0.0
PRAMPC,0.060441658038521084
MACR2,0.0
ARGabc,0.0
ACDH3,0.0
HMB4DPR,0.011895415737942644
ACDH4,0.0
ACDH5,0.0
AMPN,0.0
ACDH6,0.0
ACDH7,0.0
4ETHPMH,0.0
SADT,0.08099676424431465
ACDH8,0.0
SADT2,0.0
DNTPPA,0.0
HPPH,0.0
TYRTRS,0.0
CATL,0.0
FTHFD,0.0
ADSL1r,0.03789282212084767
ADSUCL1,0.05980551397211209
PMANM,0.0
AGDC,0.0
CITt,0.0
HBDH,0.0
ENO,4.195747527540032
ALAAPT,0.0
AACOAS,0.0
ALDD2x,0.0
AACOAR,0.0
BZOTCOA,0.0
CYSS,0.03790159102402383
MALS,0.0
CYSST4,0.0
PRMIIZCI,0.060441658038521084
TAGL1_Nlimit,0.0
ACDH2,0.0
ACDH1,0.0
PPCOAT,0.0011017249944019743
IPPMD,0.0
GTPCII,0.00459171656953154
U23GAAT,0.003794543553987871
DLDHD,0.0
NNDPR,0.0037786000936776785
PHETA2,-0.1165466948724846
PHETA1,0.0
GLUDy,5.369168012540547
GDH1,-9.980979217228905
HISTP,0.060441658038521084
CHLabc,0.0
BHMT,0.0
FORt,63.02954594829458
KNt,0.0
HISTRS,0.0
DGK1,0.0
PPLCc,0.0
ACOTA,-0.393819413138884
PPLCg,0.0
ALHD10,0.0
LYSt,0.0
TYRtr,0.0
PPLCe,0.0
CDS,0.03133766841403723
ALHD13,0.0
ALHD14,0.0
GTHPe,0.0
PHACA,0.0
ALHD11,0.0
ALHD12,0.0
VALtr,0.0
ALHD15,0.0
ALHD16,0.0
PSCIT,0.18686134070851404
AC4HB,0.0
DXPS,0.02402520034245513
PGLCED,0.0
OHPHM,0.001674063332641707
PIt2r,11.15862459246138
NADTRHD,0.0
CNITRT,0.0
HMR_0629,0.0
DALAT,0.023915190466310108
IPPMIa,-0.1414822667986906
IPMALD2,-0.1414822667986906
PPLDe,0.0
AMALT3,0.0
AMALT4,0.0
AMALT1,0.0
AOXSr,0.0
AMALT2,0.0
4HPHEACt,0.0
CYTTS5,0.04309517322029082
ALCD2x,0.0
CYTTS4,0.0
ACFM1,0.0
SLCYSS,0.0
CYTTS1,0.041696134578011704
ACFM3,0.0
ACFM2,0.0
CYTTS3,-0.041696134578011704
CYTTS2,-0.08479130779830252
PIabc,0.0
MCITD,0.0
GLUabc,0.0
ACLDc,0.0
METTRSS,0.0
ALLTNt2r,0.0
G5TDPDP,0.0
ANt,0.0
HSTPT,0.060441658038521084
U3AGDA,0.003794543553987871
3OXCOAT,0.003324211474817105
OBUTt,0.0
ARBt2r,0.0
GMHEPK,0.005691815330981806
HPYRRy,0.0
ACLDn,0.0
GMAND,0.0
ASNtr,0.0
3HCINNMH,0.0
ACNAMt2,0.0
CINNDO,0.0
FLALDO,0.0
PPNDH,0.1165466948724846
PPND,0.06516889402069505
ALCD19,0.0
CARHM2,0.0
CARHM1,0.0
GLYCTO1,0.00297744121305561
SUCCt2_2,0.0
ALCDgl,0.001488720606527805
SUCCt_3,0.0
RMNt,0.0
MOBDabc,0.0
FAMC141,0.0
PPCSYN2,0.0
HOGAD,0.0
TAGL1,0.0
TAGL2,0.0
GLYC3Pt6,0.0
PROTCC2,0.0
PROabc,0.0
PROTCC1,0.003324211474817105
P5CD1p,0.0
PRAIS,0.042891096928306484
GLYBt2r,0.0
ADOCBIK,0.0
FUMt2_2,0.0
FUMt2_3,0.0
FAMC140,0.0
MCLACTt,0.0
2HCHCCOA,0.0
FRUpts,0.0
SBTpts,0.0
ACCOAA3,0.0
ACCOAA2,0.0
C23DDTp,0.0
ACCOAA1,0.0
2HOHPHODB,0.0
PRAI,0.0021683106022787834
GLUK,0.0
OGDH3,0.0
OGDH2,0.0
MME,0.0
OGDH1,0.0
CCPPAMD,0.0
GNK,0.0
PPSERS,0.022084283342860184
EDD,0.0
HXPRT,0.0
BNTP,0.0
MMM,0.0
INSt2,0.0
EDA,0.0
PPCSYN1,0.0
OMPDC,0.061724309420530823
G5SADs,0.0
SERTRS,0.0
MMCS,0.0
FAMC151,0.0
OXGDC2,0.0
FAMC150,0.0
QDPQ2,0.0
QDPQ1,0.0
DADA,0.0
FAMC120,0.0
GLYAMT,0.5403407580458026
LALDO2x,0.0
ALHD6,0.0
ALHD7,0.0
ALDD4,0.0
ALHD5,0.0
GLYBabc,0.0
ALHD8,0.0
LCARR,0.0
ALHD9,0.0
ALAALAL,0.023915190466310108
PHEtr,0.0
PRPPS,0.17100397508331483
GL3PD,-0.03347289633617095
CRTNh,0.0
GLXt,0.0
LCTSt,0.0
TOCHECK,0.0
QULNS,0.0037786000936776785
DDGLK,0.0
G1PACT,0.1595043557475941
ME1,0.0
ME2,0.0
C23DDT1,0.0
PROTRS,0.0
HMSALD1,0.0
PROTCDp,0.0
BPNT,0.08099676424431465
HMSALD2,0.0
HMSALD3,0.0
ABUTt,0.0
HEXf,0.0
MAAMPT,0.0
NMNP,0.0
3HPPPNH,0.0
CDPDGP,0.0
ABTA,0.0
DHORD_NAD,0.061724309420530823
ADEtr,0.0
RBFSa,0.00918343313906308
GTHHR,0.0
KARI,-0.32941979107818864
KARIS2,0.08293788053716346
F26BP,0.0
TRE6PS,0.0
RBFS2,0.00459171656953154
LYSabc,0.0
FAMC180,0.0
ASPOX2,0.0037786000936776785
DMOAT2,0.0018972717769939354
OMCDC,0.1414822667986906
FAMC181,0.0
ASPO1,0.0
LEUD1,0.0
LEUD2,0.0
GLYD,0.0
MALt2_2,0.0
MALt2_3,0.0
METDabc,0.0
ADNtr,0.0
FAMC190,0.0
TRPtr,0.0
ADSS,0.05980551397211209
DHRT_2mbcoa,0.0
DHRT_ibcoa,0.0
DHRT_ivcoa,0.0
ALHD1,0.0
ALHD2,-0.001488720606527805
ALDD19xr,0.0
LACDH,0.0
MALEAI,0.0
MCOATA,0.4346560915736476
ISOVC,0.0
GK1,0.03852896618725667
PSDC_BS,0.022084283342860184
GLUS,0.0
PLIPASA1S,0.0
HPYRRx,0.0
FAMC161,0.0
PRATPP,0.060441658038521084
PSP_L,0.0
CYNL,0.0
FAMC160,0.0
Kabc,0.0
GLUR,-0.023915190466310108
ACCOAC,0.43575781656804957
PSERT,0.0
PHENOLt,0.0
12PPDt,0.0
PYRtr,0.0
HPCOR,0.0011017249944019743
3PGt,0.0
4OXCTT,0.0
DADH,0.0
CATCHDG5,0.0
CATCHDG6,0.0
GLUt4,0.0
1MNAPTH,0.0
CATCHDG7,0.0
HCINNMt2r,0.0
CATCHDG1,0.0
CATCHDG2,0.0
CATCHDG3,0.0
CATCHDG4,0.0
6PYRTP,0.0
FAMC170,0.0
FAMC171,0.0
HPYRI,0.0
BP23Dt,0.0
ASPabc,0.0
TAURabc,0.0
NHFRBO,0.0
FEabc,0.0
GHMT3,-0.4835206570168964
PLIPASA1E,0.0
DCMPDA,0.0
PLIPASA1C,0.0
2HPAC,0.0
UPP3S,8.84862047253474e-05
ASNTRS,0.0
HCO3E,0.621075830318471
PRUK,15.501493883666074
RBPC,15.501493883666074
4HBADH,0.004998274807458812
THZPSN,0.004998274807458812
MTHF3ES_c,0.0
HYDS,0.0001769724094506948
EX_h2_e,0.0
H2td,0.0
